OBJECTID,ADDRESS,OWNER1,OWNER2,BLDG_DESC,OPA_ID,LNIADDRESSKEY,COUNCILDISTRICT,ZONINGBASEDISTRICT,ZIPCODE,LAND_RANK,Shape__Area,Shape__Length
27718,1506 N BAILEY ST,2625 JEFFERSON LIMITED LI,,VAC LAND RES < ACRE,291363500,762899,5,RSA-5,19121,0.5,249.4921875,83.8759319509835
27719,1840 S CAMAC ST,1840 S CAMAC ST PARTNERS ,,ROW 3 STY MASONRY,394607410,61866,1,RSA-5,19148,0.5,93.94921875,40.587602994263
27720,1840 S CAMAC ST,PASSYUNK PLACES OWNERS AS,,VAC LAND RES < ACRE,394607435,61866,1,RSA-5,19148,0.67,140.1953125,86.0155790658222
27721,1627-31 W MONTGOMERY AVE,"MONTGOMERY FLATS, LLC    ",,APTS  5-50 UNTS MASONRY,881146825,435792,5,RM-1,19121,0.5,460.8984375,87.3474229795385
27722,3921 POPLAR ST,CANNADY NIJA,,VAC LAND RES < ACRE,243206310,487718,3,RSA-5,19104,0.67,295.17578125,103.860960864125
27723,1700 N AMERICAN ST,1700 N AMERICAN ST. LLC  ,,VAC LAND INDUS. ACRE+,885980640,14475,7,ICMX,19122,0.5,10346.1484375,531.639524851374
27724,1814-22 N 31ST ST,REDEVELOPMENT AUTH PHILA,,VAC LAND RES < ACRE,323289850,683484,5,RSA-5,19121,0.5,776.54296875,111.963061654536
27725,1841-43 N 31ST ST,REDEVELOPMENT AUTH PHILA,,VAC LAND RES < ACRE,323282320,683501,5,RSA-5,19121,0.5,446.828125,96.6732326091031
27726,3230-38 DIAMOND ST,REDEVELOPMENT AUTH PHILA,,VAC LAND RES < ACRE,323123150,116899,5,RM-1,19121,1,1594.3203125,161.430515442623
27727,3216-18 W DAUPHIN ST,REDEVELOPMENT AUTH PHILA,,VAC LAND RES < ACRE,282297520,110840,5,RM-1,19132,0.5,432.2734375,94.6773078733762
27728,1426 S TAYLOR ST,CITY OF PHILADELPHIA,,VAC LAND RES < ACRE,364186405,566168,2,RSA-5,19146,0.67,111.67578125,49.834987381142
27729,1406 S TAYLOR ST,IVORY TIMOTHY            ,REED JESSICA             ,VAC LAND RES < ACRE,364185400,566148,2,RSA-5,19146,0.83,106.58203125,48.8902062467897
27730,6048 MARKET ST,SQUARE ONE GROUP LLC     ,,VAC LAND COMM. < ACRE,885003590,411177,3,CMX-3,19139,0.5,222.921875,82.8715996318791
27731,6034 MARKET ST,LUX B INVESTMENTS LLC    ,,VAC LAND COMM. < ACRE,885392775,756723|756789,3,CMX-3,19139,0.5,222.921875,82.871399638097
27732,6030 MARKET ST,LUX 8 INVESTMENTS LLC    ,,VAC LAND COMM. < ACRE,871282100,411163,3,CMX-3,19139,0.5,222.9296875,82.871522883395
27733,520 W LEHIGH AVE,IRENE AR INC             ,,VAC LAND RES < ACRE,192321700,387452,7,CMX-2,19133,0.5,316.9375,95.6579358497097
27734,5719 DELANCEY ST,MBEN REAL ESTATE INC     ,,VAC LAND RES < ACRE,604080600,113116,3,RSA-5,19143,0.5,141.94140625,60.5425357139975
27735,605 W CUMBERLAND ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,371380401,105881,5,RM-1,19133,1,134.70703125,57.4012380204516
27736,2641 MARTHA ST,HIGGINBOTTOM KIM,,VAC LAND RES < ACRE,311191300,416289,1,RSA-5,19125,0.67,214.87109375,69.9756659433463
27737,145 WRIGHT ST,JAMES THOMAS DEVELOPMENT,,VAC LAND RES < ACRE,211438300,625537,4,RSA-5,19127,0.5,363.55078125,97.4805065064807
27738,2733 MUTTER ST,IRA DEVELOPMENT LLC      ,MKOS ENTERPRISES LLC     ,VAC LAND RES < ACRE,071115300,444478,7,RM-1,19133,0.67,85.2421875,42.3015894703111
27739,524 N 35TH ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,242164410,685330,3,RM-1,19104,0.83,109.82421875,53.5534460205468
27740,1652 N 6TH ST,NOVA CONTRACTING LLC     ,BCB HOMES CONTRACTING INC,ROW 2 STY MASONRY,201109501,639209,5,RSA-5,19122,0.5,113.98046875,50.5766135172575
27741,2017 E STERNER ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,252005701,553550,7,RM-1,19134,0.67,103.40234375,49.9953460113691
27742,4280 ORCHARD ST,RODGERS CONOR T          ,,VAC LAND COMM. < ACRE,885307460,461037,7,RM-1,19124,0.5,233.07421875,88.0372548828415
27743,2517 HARLAN ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291138000,332786,5,RSA-5,19121,1,94.66796875,45.0983052594457
27744,3086 FRANKFORD AVE,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,252486905,297334,1,CMX-2,19134,0.67,235.52734375,88.1243985024823
27745,190 W MONMOUTH ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,071005700,434640,7,RM-1,19133,0.83,92.2421875,44.3917879156369
27746,279 W CORNWALL ST,LUZ SERRANO M            ,,VAC LAND RES < ACRE,193226200,98949,7,RM-1,19140,1,109.609375,47.8183002504706
27747,1758 N 29TH ST,REHAB QUEEN LLC          ,,VAC LAND RES < ACRE,324184600,681997,5,RSA-5,19121,1,194.546875,67.9438276804563
27748,715 W CUMBERLAND ST,CASTRO NELSON D          ,,VAC LAND RES < ACRE,371383301,105925,5,RM-1,19133,0.5,150.89453125,68.4961173177405
27749,2129 E LIPPINCOTT ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,252287300,394846,1,RSA-5,19134,0.5,179.47265625,71.4723070672274
27750,1217 N 15TH ST,1726 SOUTH 5TH STREET ASS,,VAC LAND RES < ACRE,471176200,657914,5,RM-1,19121,0.5,167.48828125,70.4969527573065
27751,4981 W THOMPSON ST,PASQUALINE DI ISIDORE,,VAC LAND RES < ACRE,442128300,570550,3,CMX-2,19131,0.5,245.453125,101.262263521959
27752,2713 N NEWKIRK ST,AKERS JOSEPH IV,,VAC LAND RES < ACRE,281126400,450147,4,RSA-5,19132,0.83,117.1640625,51.7897789624548
27753,5554-58 BALTIMORE AVE,TR PHILADELPHIA LP       ,,VAC LAND COMM. < ACRE,885583320,28118,3,CMX-2,19143,0.5,1289.65234375,144.55026004003
27754,1936 CECIL B MOORE AVE,KERNISS ALFRED W,,VAC LAND RES < ACRE,472059100,71620,5,CMX-2,19121,0.5,196.734375,76.1033830379588
27755,2346 PALETHORP ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,191117601,468396,7,RSA-5,19133,0.5,85.40625,44.4565161991456
27756,725 E WOODLAWN ST,FALCON ANTHONY           ,,VAC LAND RES < ACRE,122099300,623612,8,RSA-5,19144,0.67,285.546875,108.783181283838
27757,2351 N VAN PELT ST,CITY OF PHILA,,VAC LAND RES < ACRE,162193601,586383,5,RSA-5,19132,0.5,116.3984375,51.1845268648648
27758,2441-43 JEFFERSON ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291191710,362976,5,RM-1,19121,1,307.17578125,73.6682322973155
27759,2707 W YORK ST,CITY OF PHILA            ,DEPT PUB PROP            ,VAC LAND RES < ACRE,281253201,629402,5,RSA-5,19132,1,128.5859375,62.6823237391231
27760,351 W PENN ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,124027200,477808,8,RSA-5,19144,0.5,149.05859375,66.1439846054422
27761,2705 W YORK ST,GEORGE WATERLOO JR       ,,VAC LAND RES < ACRE,281253100,629400,5,RSA-5,19132,1,125.59375,61.8195538262045
27762,2516 N 27TH ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,281074401,679937,5,RSA-5,19132,0.67,191.078125,79.6576945732791
27763,5134-36 WAKEFIELD ST,PHILADELPHIA LAND INVESTM,,VAC LAND RES < ACRE,121164700,591552,8,RSA-5,19144,0.67,351.53125,83.7672535841381
27764,1420 N PHILIP ST,IMPORT DRAG PERFORMANCE,LLC,VAC LAND RES < ACRE,182120300,481926,5,RSA-5,19122,0.67,141.0625,57.3147089457121
27765,4919 N SMEDLEY ST,REYNOLDS SEAN+BRIAN,REYNOLDS KEVIN T,VAC LAND RES < ACRE,172152800,539348,8,RM-1,19141,0.67,162.390625,65.7076624546457
27766,1717 W BRISTOL ST,THOMPSON JACQUELINE,,VAC LAND RES < ACRE,132315800,50027,8,RSA-5,19140,0.67,199.94140625,77.606568327839
27767,6715 CHESTER AVE,WILLIAM F OTTO 3RD S/M,,VAC LAND RES < ACRE,403095700,80466,2,RSA-5,19142,0.67,204.55859375,79.663002728747
27768,312 W RUSCOMB ST,KRULL VLADIMIR,,VAC LAND RES < ACRE,422155300,520548,8,RSA-5,19120,0.67,284.4296875,88.4999923604981
27769,2135 N WOODSTOCK ST,CITY OF PHILA,DEPT OF PUBLIC PROP,VAC LAND RES < ACRE,322015901,624030,5,RSA-5,19121,1,144.98828125,60.0845894722512
27770,2963 RUTH ST,BERMUDEZ MERCEDES M,,VAC LAND RES < ACRE,252552100,521400,7,RSA-5,19134,0.5,95.77734375,48.5633646448799
27771,26 W WISTER ST,SIMONE MICHAEL           ,SIMONE TERRI             ,VAC LAND RES < ACRE,123065700,620153,8,RSA-5,19144,1,252.00390625,64.6179667501062
27772,1241 HANSON ST,CITY OF PHILA            ,,VAC LAND RES < ACRE,273040010,332203,3,RSA-5,19143,0.5,137.8359375,61.3197894172161
27773,925 W DAUPHIN ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,371332800,110491,5,RM-1,19133,0.5,243.30078125,85.589480258284
27774,1016 PALLAS ST,LOTS OF PATIENCE LLC     ,,VAC LAND RES < ACRE,062322900,468933,3,RM-1,19104,0.5,136.69921875,59.8465883838563
27775,1841 S ALLISON ST,N GEORGE DRASIN,,VAC LAND RES < ACRE,514210500,11956,3,RSA-5,19143,0.5,110.73046875,50.7174481445522
27776,1540 N STILLMAN ST,PHILADELPHIA HOUSING AUTH,,VAC LAND RES < ACRE,291343810,555437,5,RSA-5,19121,0.5,153.08984375,59.7746519075221
27777,1842 N 22ND ST,REED CHARLES E           ,,VAC LAND RES < ACRE,322091400,673967,5,RSA-5,19121,0.5,274.79296875,92.9050926832535
27778,5741 BALTIMORE AVE,CITY OF PHILADELPHIA,,VAC LAND RES < ACRE,463159700,28168,3,RSA-5,19143,1,274.71484375,96.3517759548622
27779,723 N 43RD ST,MANTUA PROPERTY INVESTMEN,,VAC LAND RES < ACRE,061280700,687319,3,RM-1,19104,1,378.41796875,134.467829044418
27780,1406 S 58TH ST,PHILLIPS GLORIA          ,,VAC LAND RES < ACRE,034121900,698319,3,RSA-3,19143,1,348.76171875,94.1489293200569
27781,1826 N RINGGOLD ST,EQUITY TRUST COMPANY     ,,VAC LAND RES < ACRE,322159101,506014,5,RSA-5,19121,0.5,107.57421875,49.0453948651304
27782,1826 W VENANGO ST,ERIC MC LAUGHLIN,ANNIE,VAC LAND RES < ACRE,112128200,587845,8,RSA-5,19140,0.67,331.98046875,116.720903964965
27783,1107 N 41ST ST,LAND WITH A PLAN LLC     ,,VAC LAND RES < ACRE,062248500,686686,3,RM-1,19104,0.67,260.91015625,92.7523613799923
27784,2116 N 16TH ST,SUSQUEHANNA SQUARE HOUSIN,,VAC LAND RES < ACRE,321101901,660446,5,RM-1,19121,0.5,205.23046875,73.1921852126977
27785,2162 E STELLA ST,PHILIP FRANK,,VAC LAND RES < ACRE,252194700,552726,1,RSA-5,19134,0.67,74.265625,45.2621646666464
27786,2338 N 31ST ST,CITY OF PHILA,REAL ESTATE DIV,VAC LAND RES < ACRE,282136301,683643,5,RSA-5,19132,0.5,123.59375,55.919932870044
27787,2304-08 WATERLOO ST,PHILADELPHIA LAND BANK   ,,VAC LAND COMM. < ACRE,885202640,601891,7,RSA-5,19133,0.5,257.95703125,66.3818005903461
27788,2425 N PATTON ST,PRINCE ALSTON,LOUISE,VAC LAND RES < ACRE,282168800,474016,5,RSA-5,19132,0.5,104.5390625,50.0919319903791
27789,304 E GIRARD AVE,SCHIMPF ROBIN            ,,VAC LAND COMM. < ACRE,885164020,313593,5,CMX-2,19125,0.67,168.56640625,53.0462373520811
27790,1841 WAKELING ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,622006610,591916,7,RSA-5,19124,1,125.69921875,52.1951269973689
27791,1513 S STILLMAN ST,EQUITY TRUST COMPANY CUST,,VAC LAND RES < ACRE,364196600,555833,2,RSA-5,19146,1,106.33984375,47.3915843031336
27792,652 N 43RD ST,FARES JAFAR              ,,VAC LAND RES < ACRE,061285100,687293,3,RSA-3,19104,1,433.6328125,107.190685688066
27793,2637 ROBERTS AVE,STABLE GENIUS LLC        ,,VAC LAND RES < ACRE,382043900,511590,4,RSA-5,19129,0.67,140.34765625,60.7704308981112
27794,2967 N LAWRENCE ST,SANTOS VINCENTO          ,,VAC LAND RES < ACRE,192170800,384816,7,RSA-5,19133,0.67,95.4375,49.0729937941824
27795,2314 N 22ND ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,162214001,674101,5,RSA-5,19132,1,174.41015625,66.8016526634571
27796,2519 N 34TH ST,REDEVELOPMENT AUTHORITY  ,OF PHILADELPHIA          ,ROW 2 STY MASONRY,282261501,685214,4,RM-1,19132,0.67,167.4765625,69.1338759873184
27797,2332 S 72ND ST,GEORGE A GAUL,JEANETTE H,VAC LAND RES < ACRE,404005500,707247,2,RM-1,19142,0.67,224.30078125,90.6431091034691
27798,570 SPRING LN,KOLTES STEVEN            ,,VAC LAND RESID. ACRE+,212409000,545029,4,RSD-3,19128,0.5,10377.078125,419.917027106987
27799,4819 N MARSHALL ST,MIMOSO NICHOLAS J,FERREIRA JOSE G,VAC LAND RES < ACRE,491191500,414732,8,RSA-5,19120,1,156.03515625,63.4663387922428
27800,2045 MANTON ST,NHA DEVELOPMENT LLC      ,,VAC LAND RES < ACRE,361053400,409331,2,RM-1,19146,0.83,111.98828125,50.5934457282283
27801,206 N 58TH ST,IRA DEVELOPMENT LLC      ,,VAC LAND RES < ACRE,042216400,697729,4,RSA-5,19139,0.67,177.203125,68.7790367056058
27802,2627 W SOMERSET ST,DUNCAN KATHERLEEN        ,DUNNCAN JOHNNY B JR      ,VAC LAND RES < ACRE,381292200,542085,4,RSA-5,19132,0.67,170.03515625,65.2255058027672
27803,5522 WESTMINSTER AVE,WEST MARVIN,,VAC LAND RES < ACRE,041055800,608355,4,RSA-5,19131,1,132.25390625,52.3421971228136
27804,1314 W ERIE AVE,MORRISON CHARLES A,,VAC LAND RES < ACRE,432058400,138919,5,RM-1,19140,0.83,284.40625,92.8099135426313
27805,2340 N SYDENHAM ST,DUNCAN BERTEL L,,VAC LAND RES < ACRE,161053500,560051,5,RM-1,19132,1,225.33984375,80.1914579878448
27806,2916 N HANCOCK ST,LAND HO LLC              ,,VAC LAND RES < ACRE,071143900,331649,7,RM-1,19133,0.67,125.62109375,53.613103738017
27807,1512 DEAL ST,COMMONWEALTH OF PA       ,DEPT OF TRANSPORTATION   ,PARKING LOT COMMERCIAL,885209920,111244,7,RSA-5,19124,0.5,468.59765625,153.744419025879
27808,2428 N NEWKIRK ST,CITY OF PHILA,DEPT OF PUBLIC PROP,VAC LAND RES < ACRE,281130701,450044,5,RSA-5,19132,0.83,117.00390625,53.1982085848463
27809,1214 W CAMBRIA ST,THOMPSON LEOPOLD         ,SHORT VIRGINIA           ,VAC LAND RES < ACRE,372378300,62859,5,RM-1,19133,0.67,187.94140625,75.8105982872134
27810,1648 W SUSQUEHANNA AVE,CITY OF PHILA,DEPT OF PUBLC PROP,VAC LAND RES < ACRE,321066501,559132,5,CMX-2,19121,0.67,180.74609375,68.7445267743086
27811,2532 N PATTON ST,DONALDSON OMAR           ,,VAC LAND RES < ACRE,282179000,474082,5,RSA-5,19132,0.5,113.921875,50.5649024556122
27812,2530 N 6TH ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,371036801,639515,5,RM-1,19133,0.5,277.62109375,90.5025984175645
27813,39 E PRICE ST,BRITTO DENNIS            ,LISA H/W                 ,VAC LAND RES < ACRE,591078700,489980,8,RSA-3,19144,0.67,461.0390625,97.8493028377472
27814,2118 W CHEW AVE,LA SALLE UNIVERSITY,,VAC LAND RES < ACRE,171098100,83297,8,RM-1,19138,0.83,375.71875,112.334128148269
27815,6214 VINE ST,CITY OF PHILA,DEPT OF PUBLC PROP,VAC LAND RES < ACRE,341032950,589485,4,RSA-3,19139,1,397.68359375,106.494879192559
27816,1701-25 BEACH ST,GLASGOW INC              ,A PENNA CORP             ,VAC LAND COMM. ACRE+,885887100,31735,1,CMX-3,19125,0.5,24321.21484375,676.167429756277
27817,3401 CRYSTAL ST,CHRISTOU EVANS           ,,VAC LAND RES < ACRE,331259200,105266,7,RSA-5,19134,0.67,116.37109375,47.2405251683093
27818,1545 N 6TH ST,ELBAH INC                ,,VAC LAND RES < ACRE,182299600,639154,7,RSA-5,19122,0.5,255.89453125,95.9796003632506
27819,29 E RITTENHOUSE ST,WE BUY CITY HOMES INC    ,,VAC LAND RES < ACRE,591124000,510214,8,RSA-5,19144,0.83,88.96484375,42.46988912876
27820,618 PALLAS ST,ARTHUR PELL              ,ANNA L                   ,VAC LAND RES < ACRE,061292000,468912,3,RM-1,19104,0.67,162.921875,69.5430500207217
27821,4810 BALTIMORE AVE,DUMAS EARL C             ,DUMAS AGENS O            ,VAC LAND COMM. < ACRE,885551440,27865,3,CMX-2,19143,0.5,374.80078125,96.8957228481036
27822,2026 NEWCOMB ST,ROGERS ROBERT JR,,VAC LAND RES < ACRE,131376700,449417,8,RSA-5,19140,0.67,94.37109375,46.0954359236456
27823,400 E PENN ST,PENN AREA NEIGHBORHOOD   ,,VAC LAND COMM. < ACRE,885122840,477610,8,ICMX,19144,0.67,112.734375,78.555998434834
27824,642 N SICKELS ST,CITY OF PHILA            ,DEPT PUB PROP            ,VAC LAND RES < ACRE,041155650,536905,4,RSA-5,19131,0.67,108.453125,47.2753793150673
27825,3973 WYALUSING AVE,BSM INVESTMENTS LLC      ,,VAC LAND RES < ACRE,243193000,625704,3,RSA-5,19104,0.67,97.56640625,46.2505519506234
27826,3733 BROWN ST,REDEVELOPMENT AUTHORITY,OF PHILA,VAC LAND RES < ACRE,243118000,53831,3,RSA-5,19104,1,233.7578125,83.3846532105391
27827,4812 TACKAWANNA ST,LEIVA TEOFILO ARMANDO MAD,,VAC LAND RES < ACRE,232341200,563323,7,RSA-5,19124,0.5,244.5078125,77.1290072656821
27828,5633 MARKET ST,S3 ENTERPRISES LLC,,VAC LAND RES < ACRE,042001800,411009,4,RM-1,19139,1,248.2578125,88.9029109893186
27829,2758 N DARIEN ST,EC & SON INVESTMENTS LLC ,PEREZ ELIAS CRISOSTOMO   ,VAC LAND RES < ACRE,372123200,108749,5,RM-1,19133,0.83,93.41015625,45.3084718009146
27830,2956 N HICKS ST,TSMH LLC                 ,,VAC LAND RES < ACRE,111174000,342971,8,RSA-5,19132,0.67,109.14453125,51.1625369829394
27831,2528 N 6TH ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,371036701,639514,5,RM-1,19133,0.5,275.63671875,90.4636618427054
27832,2906 WHARTON ST,SANKAR PRITHVI S         ,SWAMY PRIYA              ,VAC LAND RES < ACRE,362088000,610504,2,RSA-5,19146,1,155.125,61.3997534066838
27833,2702 N HANCOCK ST,GEENA LLC                ,,VAC LAND IND < ACRE,885091600,331572,7,RM-1,19133,0.67,133.71484375,54.9941539587072
27834,5519 LANSDOWNE AVE,CITY OF PHILA,DEPT OF PUBLC PROP,VAC LAND RES < ACRE,041257250,378470,4,CMX-2,19131,1,256.9921875,93.9792410147347
27835,3102 N DARIEN ST,CITY OF PHILA            ,,VAC LAND RES < ACRE,372130301,108880,5,RM-1,19133,0.67,92.4375,43.235298243695
27836,6048 KINGSESSING AVE,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,401260900,372344,2,RSA-5,19142,0.5,195.6875,73.4224058671818
27837,2842 DIAMOND ST,CITY OF PHILA,DEPT OF PUBLIC PROP,VAC LAND RES < ACRE,323116001,116758,5,RM-1,19121,0.83,191.77734375,71.8819210521004
27838,3260 N 5TH ST,MJS LANDBANK LLC         ,,VAC LAND RES < ACRE,193135901,637102,7,CMX-2,19140,0.67,200.4375,74.0480048920115
27839,2403 N 20TH ST,INFINITI PROPERTIES LLC  ,,VAC LAND RES < ACRE,162134500,670237,5,RSA-5,19132,0.67,178.41015625,66.9522715616777
27840,1807 N 18TH ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,321213501,665415,5,RM-1,19121,0.5,257.53125,89.276923637828
27841,1211 W SUSQUEHANNA AVE,MANCHEL SUSAN            ,,VAC LAND RES < ACRE,371306800,559033,5,RM-1,19122,0.5,204.7734375,76.6962654076551
27842,1210 E FLETCHER ST,STAAB WILLIAM            ,STAAB SUSAN              ,VAC LAND RES < ACRE,181256800,292772,1,RSA-5,19125,0.5,302.7109375,99.2699848022626
27843,2324 STEWART ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291167910,554532,5,RM-1,19121,1,87.79296875,42.1669601029447
27844,5149 MASTER ST,MC WHITE GRADY F         ,PAUL F MC WHITE          ,S/D CON.APT 3STY MASONRY,442164300,419650,3,RM-1,19131,1,309.33984375,96.7756844319796
27845,8582 BLOOMFIELD AVE,CITY OF PHILA            ,,VAC LAND RES < ACRE,786040000,41325,10,RSD-1,19115,0.5,7107.57421875,474.664524935476
27846,5042 HOMESTEAD ST,CUS CONSTRUCTION INC     ,,VAC LAND RES < ACRE,411113500,348181,6,RM-1,19135,0.5,202.16796875,79.5982801516264
27847,522 E BRINGHURST ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,121120505,49718,8,RSA-5,19144,0.67,130.1796875,55.5933758241305
27848,2155 N FRANKLIN ST,FLORENCE PRINGLE,STRAW PARTY,VAC LAND RES < ACRE,202053200,299282,5,RM-1,19122,1,142.42578125,62.3937300711518
27849,2645 MUTTER ST,PELHAM DONALD L          ,,VAC LAND IND < ACRE,885247060,444470,7,I-2,19133,0.5,83.6796875,44.7233305763231
27850,1818 W MONTGOMERY AVE,1818 MONTGOMERY MDM LLC  ,,VAC LAND RES < ACRE,471157900,435835,5,RM-1,19121,0.5,128.1875,54.7979922688412
27851,2430 N OPAL ST,WHITE JOSEPH V S/M,,VAC LAND RES < ACRE,162128200,460336,5,RSA-5,19132,1,111.3125,51.2469287883453
27852,904 W SELTZER ST,PHILADELPHIA HOUSING     ,DEVELOPMENT CORPORATION  ,VAC LAND RES < ACRE,372314801,529496,5,RM-1,19133,1,87.5546875,44.4876233085591
27853,6029 SANSOM ST,HALLUM SCOTIA C,,VAC LAND RES < ACRE,031038500,525649,3,RM-1,19139,0.67,255.80078125,92.2059448783858
27854,4250 PENNSGROVE ST,DINO DEVELOPMENT LLC     ,,VAC LAND RES < ACRE,062123900,478584,3,RM-1,19104,0.67,157.28515625,67.6760845495345
27855,416 N 52ND ST,CITY OF PHILADELPHIA,,VAC LAND RES < ACRE,442284502,691473,3,RM-1,19139,0.67,246.2109375,90.1490213793713
27856,1625 N 21ST ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,472154100,672003,5,RSA-5,19121,1,182.0390625,69.1018525732955
27857,1133 GERMANTOWN AVE,1151 HANCOCK PARTNERS L P,,VAC LAND RES < ACRE,057047600,308962,5,CMX-3,19123,0.5,203.6171875,80.5049905025477
27858,2420 N COLORADO ST,BRESNENI IANCU FLAVIUS   ,,VAC LAND RES < ACRE,161201800,93314,5,RSA-5,19132,0.67,102.07421875,47.1241350191778
27859,1303-05 72ND AVE,MERMELSTEIN DAVID        ,MERMELSTEIN SOLOMON      ,VAC LAND COMM. < ACRE,885611220,707058,9,CMX-2,19126,0.67,484.58203125,99.8536446933921
27860,1928 MOUNTAIN ST,KENNEDY JAMES            ,,ROW 3 STY MASONRY,363108100,440797,2,RSA-5,19145,0.5,104.2421875,47.1612768134143
27861,2364 N WOODSTOCK ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,162160800,624176,5,RSA-5,19132,1,167.90625,60.9081211672812
27862,3013 N 10TH ST,BCM INVESTMENT LLC       ,,VAC LAND RES < ACRE,372184700,649883,5,RM-1,19133,0.83,154.30859375,65.5386760169991
27863,916 S 17TH ST,REDEVELOPMENT AUTHORITY  ,OF PHILA                 ,ROW CONV/APT 3STY MASONRY,301334800,664339,2,SP-PO-A,19146,0.5,161.8515625,63.493892949379
27864,2710 W YORK ST,TRAN JERRY,,VAC LAND RES < ACRE,281246100,629405,5,RSA-5,19132,1,160.33984375,63.8961893081582
27865,2111 E AUBURN ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,252062700,24901,1,RSA-5,19134,0.67,137.703125,66.2694132506259
27866,819 N 39TH ST,DO 2 WIN RE GROUP LLC,,VAC LAND RES < ACRE,243150700,686080,3,RSA-5,19104,1,199.18359375,76.4066437184018
27867,2618 MASCHER ST,INTERNATIONAL CHEMICAL   ,CO INC                   ,VAC LAND IND < ACRE,885243940,418088,7,I-2,19133,0.5,83.4140625,46.7543050927124
27868,1431 HANSON ST,EMERALD PROPERTIES OF PHI,,VAC LAND RES < ACRE,273042700,332251,3,RSA-5,19143,1,110.07421875,50.4748916330845
27869,1721-35 W SEDGLEY AVE, SCHOOL DISTRICT OF PHILA,,VAC LAND COMM. < ACRE,885742120,528576,8,RSA-5,19132,0.67,11785.44140625,540.808248437344
27870,3634 HAVERFORD AVE,CITY OF PHILA            ,REAL ESTATE DIVISION     ,VAC LAND RES < ACRE,242037310,335963,3,CMX-2,19104,0.67,223.625,81.7043296450373
27871,2300 N FAWN ST,CITY OF PHILA            ,DEPT OF PUBLIC PROP      ,VAC LAND RES < ACRE,371243201,286240,5,RM-1,19133,0.5,105.06640625,48.7638624002082
27872,2750 N DARIEN ST,REDEVELOPMENT AUTHORITY  ,OF PHILADELPHIA          ,VAC LAND RES < ACRE,372122801,108741,5,RM-1,19133,0.67,99.609375,46.3263345957241
27873,1248 S 49TH ST,CMC INVESTMENTS GROUP LLC,,VAC LAND RES < ACRE,273059300,689846,3,RSA-5,19143,0.5,173.015625,67.6408571426722
27874,6076 UPLAND ST,J AND J HOME INVESTMENTS ,,VAC LAND RES < ACRE,401301700,583866,2,RSA-5,19142,1,129.34375,57.7858233753512
27875,401 DIAMOND ST,GEENA LLC                ,,VAC LAND RES < ACRE,885224240,116277,7,RM-1,19122,0.5,160,62.7242539872056
27876,112 N 56TH ST,CITY OF PHILA,,VAC LAND RES < ACRE,042062750,695412,4,CMX-1,19139,1,136.5,57.0381957533108
27877,1602 N BAILEY ST,REDEVELOPMENT AUTHORITY  ,OF PHILADELPHIA          ,VAC LAND RES < ACRE,324116101,26400,5,RSA-5,19121,1,259.32421875,84.2739267244551
27878,1225 W TUCKER ST,FOSTER YMANI LATTIECE    ,,VAC LAND RES < ACRE,371438500,577670,5,RM-1,19133,0.5,103.5546875,47.7507788535052
27879,109 N 60TH ST,P D REALITY CO,,VAC LAND RES < ACRE,042133700,699419,4,RSA-5,19139,0.67,221.56640625,80.9534682680975
27880,2143 N 15TH ST,SUSQUEHANNA SQUARE HOUSIN,,VAC LAND RES < ACRE,321085601,658117,5,RM-1,19121,1,192.98828125,77.6674357406155
27881,1645R N MARSHALL ST,LOUIS WOLFSON            ,,VAC LAND RES < ACRE,201126000,413713,5,RSA-5,19122,0.5,76.23046875,36.7849428519569
27882,810 W ALLEGHENY AVE,FRED-SANTIAGO SAMUEL     ,,VAC LAND RES < ACRE,372445300,10297,5,RM-1,19133,0.67,124.6015625,55.9462291002669
